group	ID	Activated_CD4_T_cell	Activated_CD8_T_cell	Activated_dendritic_cell	CD56bright_natural_killer_cell	Central_memory_CD4_T_cell	Central_memory_CD8_T_cell	Effector_memeory_CD4_T_cell	Effector_memeory_CD8_T_cell	Natural_killer_cell	Natural_killer_T_cell	Type_1_T_helper_cell	Type_17_T_helper_cell	CD56dim_natural_killer_cell	Immature_dendritic_cell	Macrophage	MDSC	Neutrophil	Plasmacytoid_dendritic_cell	Regulatory_T_cell	Type_2_T_helper_cell	Activated_B_cell	Eosinophil	Gamma_delta_T_cell	Immature__B_cell	Mast_cell	Memory_B_cell	Monocyte	T_follicular_helper_cell
non	TCGA.98.A538.01	0.561794796	-0.201068419	-0.777583374	0.492309012	0.354166344	1.206133262	0.174836864	-0.261777208	-0.204764247	-0.48027766	0.045034527	-0.244463237	-0.434884735	0.64656889	-1.0401885	-0.007873802	-1.083976329	0.203071769	-0.408892595	0.402023723	0.579676899	-0.434027312	1.06428113	0.489082713	-0.738681705	0.591258538	-0.168872988	-0.774300184
non	TCGA.98.A53A.01	1.055647902	0.550664795	-0.939424676	1.168764304	-1.025849685	-1.496562307	0.872737221	-0.092301473	0.051553468	1.134977409	-0.744589573	0.21829997	0.116925853	1.419160277	0.055028708	-1.528137189	0.055747009	1.208876813	-1.214309172	0.696610052	0.457928053	-0.153884929	0.060421346	-1.26224893	-2	0.0504315	0.855116022	0.14597172
non	TCGA.98.A53B.01	-0.181877364	-0.295136526	0.036568525	0.790975309	0.053907045	-0.164632716	-0.256235849	-0.577407199	-0.882590053	0.886145425	-1.432869468	0.44315612	1.121501398	0.213222095	-0.116225037	0.225196828	-0.060905667	0.029560209	0.122537737	-0.113241883	-1.42355852	-0.183394633	0.497043261	-0.367089123	-0.674044792	1.577675922	0.13151939	1.270057135
non	TCGA.98.A53C.01	0.292920523	-0.180456214	0.372073673	-2	-0.773146222	-0.868275421	-0.729373956	1.36208986	0.043390534	-0.074640418	1.982524074	-1.206365824	-1.808218941	-1.743841346	0.698783647	0.897568145	0.815397179	0.084095526	0.575539063	-0.62748137	1.738612789	1.851304821	-0.990850983	1.412203774	0.327846542	-0.099999064	-0.645193828	-0.150664631
non	TCGA.98.A53D.01	-1.016191229	-1.964782367	-0.250167058	-2	-0.259072839	1.318123566	-2	0.633730228	-0.285849713	0.885742732	1.466260668	-0.757400484	0.164969303	-0.52617333	1.567119816	0.839596976	1.172331165	0.752349143	0.290452096	-0.314462777	0.13919344	2	-0.807378444	0.207257752	1.486569285	-0.12314847	-0.934372336	1.154351865
non	TCGA.98.A53H.01	-0.293568825	-0.257456143	-0.441170578	-1.32517002	0.586551444	0.62049052	-1.365527637	0.98263406	-0.173203557	0.399262323	0.923244794	-2	-0.29160411	-1.075279963	-0.121472688	1.347405872	0.101107802	1.415108544	0.91467092	-0.422629461	1.07877511	0.621283128	-0.929952535	0.833562915	-0.464878178	-0.620504237	-0.73102719	0.24636899
non	TCGA.98.A53J.01	-0.274328859	0.20366261	-0.501331105	1.410120882	-1.103887383	-0.79037534	0.120894016	-0.590981626	-0.75546671	-0.195046028	0.322221646	1.547530087	0.972987532	1.749393266	-0.260122383	-0.404999775	0.110681109	0.847165243	-1.467917601	0.27352988	-0.002230718	0.48873045	0.631303974	-0.948557806	-0.835772833	0.243221016	-0.172590622	-0.373600565
non	TCGA.J1.A4AH.01	0.490207944	0.3821786	-1.409057242	0.786913691	0.545748138	-0.273373401	1.016527485	-2	-0.8588154	1.35069678	-1.006236237	0.630052488	0.360340598	0.202984468	-0.396011456	-1.539485673	-1.10344926	2	-1.206839562	0.952028756	2	0.092751946	0.302195805	-0.844749397	-1.389244072	1.801724444	-0.025760728	0.188740108
non	TCGA.L3.A4E7.01	-1.00560539	-1.083763594	0.076460188	0.434410845	0.979502196	-0.276998765	-0.284956155	-0.068569268	0.568802927	0.133909209	-1.556413718	0.495265476	0.822771772	0.830769446	0.184373334	0.471993924	-0.528668178	1.766065978	-0.048840961	0.280830439	1.235768388	0.346642366	-0.960171624	-0.476095415	-0.28656845	-0.456327394	-0.171723854	-0.089447496
non	TCGA.L3.A524.01	0.923738767	0.233618287	-1.300416537	1.072956819	-1.736319977	0.090344109	0.342878347	-1.918525123	-0.554205386	0.550341083	0.072486789	0.269616624	1.143773438	-0.394997115	-0.624493206	-1.283962406	-1.977325065	1.399267551	-0.734789452	0.918208004	-0.205142483	0.733612531	-0.777238095	-0.971923262	1.053618108	2	-1.492737534	2
non	TCGA.LA.A446.01	0.586708847	0.051895699	-1.393995162	1.083616395	0.877536887	-0.341519499	0.307445242	-1.094691069	-1.919755325	0.597326388	-1.396322119	1.100534955	1.122566247	0.920603209	-1.959868441	-0.445284439	0.731306425	1.303099755	-0.795647287	0.573592936	0.198783195	0.557634285	1.550805965	-0.629395781	-1.220682009	0.356795737	0.990159825	-0.565833475
non	TCGA.LA.A7SW.01	0.754668085	-0.175068543	-0.598133945	0.636266941	0.380341355	0.513026404	-0.352510907	-1.957747001	-0.879518303	2	0.594613903	-0.369729919	0.053041311	1.506278682	-0.163622689	-0.378705025	-1.203527465	1.513933723	-0.922102176	0.869457666	-0.807735558	-1.283718309	0.162120582	-2	-0.588417521	1.175596847	-0.550116259	-0.602317603
non	TCGA.NC.A5HD.01	0.789342933	0.408132252	-2	2	-1.282231688	-0.977605037	2	-2	0.349733709	1.16146831	-0.889738242	0.914948878	0.806165821	1.749595501	-1.599558949	-1.994483099	-0.960984979	0.482360075	-0.329437604	1.741003228	0.797300071	0.469695611	-0.59175365	-2	-0.119428751	0.92489181	-0.507200741	-0.437806576
non	TCGA.NC.A5HE.01	1.779994262	2	0.818874794	-0.790887003	-0.719391846	-1.949574353	-1.032131884	1.241076903	0.71914646	-0.067477586	0.90004623	-0.325523343	-0.385288118	-2	1.071385392	2	-2	-2	0.283796119	-2	-0.662553698	-1.003549167	-0.450625606	1.057685998	-0.233188852	-1.629470817	-1.268844397	-0.464438771
non	TCGA.NC.A5HF.01	-0.48077462	-0.837484238	-2	1.235054116	0.40257151	-0.36054943	0.224055553	-1.177701537	-0.026403063	1.156878845	-1.159143186	1.110177348	1.699230109	1.928808956	-1.067244484	-0.960977261	1.279811913	-0.021208246	-0.928251546	1.274751069	0.256913581	1.665010594	1.26969308	-1.982000558	0.027264397	0.76903888	0.421627802	-1.14840205
non	TCGA.NC.A5HH.01	0.962540211	1.632443471	-0.797449941	2	-0.749302811	-0.907469183	1.902620257	-2	-2	1.03500134	-1.827337307	0.277237648	-1.863553054	0.398852018	-0.785594847	-0.736901045	-0.952264774	1.446602794	-1.377416673	1.516840654	0.336675267	0.576828901	1.039100054	-2	-1.103966851	1.75898767	-0.040238309	-1.296777521
non	TCGA.NC.A5HJ.01	0.930281602	0.324592088	1.113903139	-1.399252664	-0.535427701	-0.218128735	1.073681921	1.343144804	0.85359207	-1.673552232	-0.226467973	-2	-1.011684304	-1.108141017	1.045645486	0.729264445	-0.784811758	-0.99947287	0.08595686	1.077064451	-0.6415897	0.904022336	0.121221716	0.481992412	0.426185194	-0.875805401	-0.440584076	-0.105107777
non	TCGA.NC.A5HL.01	1.204785401	1.564231991	-0.127412696	1.21451896	-1.017184706	-0.984824764	0.940354214	0.317843411	-1.972103886	1.198177099	0.714473084	-1.182690196	-0.106022646	0.003557179	-0.647963728	-0.282285848	-0.036480691	-1.477764738	0.019635805	-0.33675098	-0.467827137	0.238977256	-0.830617835	0.300171489	-1.669626122	0.488440934	-1.682026396	0.971537588
non	TCGA.NC.A5HM.01	1.114977929	1.158927173	-0.656258358	2	0.853298578	-0.201064045	0.664131833	-0.778303161	0.417095576	-0.337342142	-1.447783982	1.273179811	0.434542549	0.352095269	-1.666284702	-0.601908798	-1.826019689	0.511559167	-1.489286933	0.415498173	0.274010118	-0.353710463	0.333493221	-0.592642092	-0.746510945	-0.19055252	-0.202754423	-1.530179381
non	TCGA.NC.A5HN.01	1.122828777	1.07165415	-1.366384024	1.942018331	0.01961092	0.307110582	1.457676316	-0.904332613	-1.585702053	1.131398978	-1.510668062	0.37941964	-0.07483019	1.305018717	-2	-2	-0.630054218	0.658632544	-0.86858643	2	0.713278696	0.132836221	1.540965936	-1.402740617	-0.426182418	-0.444841309	-1.983896816	-1.042322465
non	TCGA.NC.A5HQ.01	1.221683352	0.550966262	-0.262941919	0.704426675	0.167960747	0.585717745	0.082613936	0.447671345	0.229609889	0.033757142	-1.49955866	0.655458488	0.738741879	1.264324067	-1.742096735	0.219197899	-1.619632607	0.536177212	-1.107876655	-0.035331832	0.951662293	0.745377757	0.252222887	0.174666873	-1.716043883	1.330974773	-2	-2
non	TCGA.NC.A5HT.01	-0.332105787	0.626509417	-1.78423388	2	0.407543432	-1.028446228	0.323583916	-1.026664125	1.495881846	1.595349429	-0.279382274	1.075108875	0.822842805	-0.063239557	-0.851908944	-2	-0.872552655	0.299802165	-0.949921111	1.035555329	0.037237949	0.280315632	-0.95851116	-1.332860089	0.018708132	1.589334205	0.149166876	1.179115536
non	TCGA.NK.A5CR.01	0.200191118	0.180773316	-2	1.50930465	-0.625145837	0.572205053	2	-2	-1.654880267	1.812296037	-1.227742456	1.524517896	-0.552194645	1.630142809	-2	-1.281765885	0.353329388	0.296902453	-1.815167947	2	0.760752443	0.034083154	0.5657911	-1.457246443	-0.348531794	2	-0.495681496	-0.057908253
non	TCGA.NK.A5CT.01	0.250582486	-0.821183102	-0.140527135	0.633977405	1.477104261	-0.202176759	0.637253582	-1.537131893	0.876565791	0.253580535	0.269280116	1.257260799	0.788751884	0.446315516	-1.049338688	-0.448514826	1.533502379	0.784875243	-1.186006218	0.879832281	0.141224845	-0.05974085	0.082770617	-1.313578561	0.419754324	-0.635135488	-0.222075826	-2
non	TCGA.NK.A5CX.01	-0.773550547	-0.253302877	-0.291155814	0.49019542	1.16082354	0.761842814	-0.553435404	0.608498086	0.668891734	1.120968669	-1.295182272	0.376677867	0.97011636	-0.538788643	-0.705411891	0.535510042	-0.124039849	0.371667123	0.113834154	-0.794132768	-0.138671498	-0.591520333	0.571497425	-0.22868296	0.333436216	0.133210273	-0.228163217	-0.737186134
non	TCGA.O2.A52N.01	0.234855687	0.175148415	-0.367473431	0.279216384	0.393933916	0.243948447	-1.05966752	1.357084498	-0.36622443	0.267360241	0.160207911	1.569134651	1.470905024	0.19076212	-0.644414826	-0.375486302	0.30186467	0.049743141	-0.036961982	-1.00418656	-0.283752681	0.315560846	0.994769589	-0.048524692	-1.64342935	1.665079975	-1.515309322	-2
non	TCGA.O2.A52W.01	0.998490966	-0.274484738	-1.825302002	1.415448477	0.352339579	0.486280625	1.095581534	-0.52333308	-0.516042937	0.430157377	-1.952257569	0.168719832	-0.633051124	0.502827595	-0.415871709	-0.24887701	-1.537581469	0.453657278	-1.355544693	1.062668021	0.277424545	0.055740307	0.584626584	-0.264730025	-0.566401669	1.191619718	-0.27721358	-0.245771084
non	TCGA.XC.AA0X.01	-0.046269561	-0.961089929	-0.754657248	-0.770556102	0.274798111	-0.407900648	-0.823176288	-0.009920634	-1.003571054	0.365171238	0.176565259	-0.423556675	1.115993612	-0.340838828	-0.280564702	0.96081403	0.436045771	0.594228858	0.74625063	-0.213864327	0.092138571	0.944268913	0.329955901	0.071836105	0.536968614	0.727087719	-0.930930734	1.022517803
non	TCGA.18.3406.01	0.707524916	-0.406550891	0.446714778	0.544073674	-0.869070106	1.119840411	-0.093674038	0.420631143	-1.531064741	0.462439154	-0.125989246	0.092703097	-1.296397475	0.506499758	-0.07862622	0.598772785	-0.657498677	-1.924210689	0.981264469	-0.688093846	0.205574083	1.521749403	1.306983209	0.170468804	0.368807845	-0.964583287	-1.792575485	-1.576365007
non	TCGA.05.4249.01	-2	-0.624082279	-0.116972241	0.127086061	2	-0.186260054	-0.249935984	-0.48901717	1.117907929	-1.217698813	-0.109511033	0.83055553	0.106508095	-0.051099235	0.675381615	0.180659388	0.232075176	0.127182063	0.743524001	-0.469336547	-0.414623417	-0.189844484	-1.987856913	0.939266272	1.299743087	0.11546134	1.979306057	1.71371203
non	TCGA.05.4250.01	1.078695101	0.07849462	1.500243865	-0.600825426	-0.877907428	-0.16561922	-1.48822828	1.023791214	0.667922424	0.422582361	1.613184895	-0.343650315	-0.614320206	-0.918337361	-0.486358292	-0.414796403	0.282598918	-1.626372216	0.694242502	-0.783066722	-0.546165944	0.534881707	0.62936192	-0.848788272	0.036899911	-0.008669135	-0.484169176	-0.558170963
non	TCGA.05.4384.01	-1.59319964	-1.869545193	0.21502082	-0.946713187	1.164089657	-0.062216435	-0.127049167	0.448196342	-0.373861359	-0.847485692	-0.188668933	0.01345305	-0.026584041	0.752774107	1.464468954	0.210414901	1.490870155	0.869715416	0.507723595	-0.104657682	-1.129630146	1.001838652	0.303784899	0.519461373	0.974682022	-0.556930317	0.265000881	0.767246104
non	TCGA.05.4389.01	-0.563954014	1.752228646	1.043809813	-0.335762344	0.685605028	0.171626046	-1.085155396	-0.266861158	-1.739207961	-0.64083007	-0.860381137	-0.515025712	2	0.51658989	1.451229835	0.50583937	-0.144338531	-0.303251483	1.125844055	-1.488280539	-1.116166795	-1.767341027	1.782746694	0.056861895	-0.429671495	-0.249241022	0.331746162	1.166828691
non	TCGA.05.4390.01	-0.118998785	-0.096986181	0.132580668	-0.50463023	0.963097708	0.817570644	-0.193193338	-1.424380355	0.078965864	0.089000125	-1.372769575	-1.181719228	-0.035537888	0.275406655	-0.394820642	-0.077676054	0.981824696	-0.219471122	0.435350577	0.796248684	-1.489246616	-1.560817743	1.302866174	-0.407278034	1.658268069	1.064220261	1.541763814	1.116700014
non	TCGA.05.4395.01	1.077386623	0.331132393	1.44834788	0.096149405	0.176780119	-0.096160664	-0.300875868	0.589085864	-1.678770402	0.795875167	0.408212055	0.745385046	-1.152770436	-0.262480006	-0.125134826	0.379680861	1.151214647	-1.581633773	-0.243275606	-0.039240884	-1.238256477	-0.717556822	0.915095269	-0.129669449	-0.686675798	-0.465005014	0.282745201	-2
non	TCGA.05.4396.01	-1.293914908	-0.794073193	0.523246371	-0.040050293	1.408556615	0.376085542	1.235000872	-0.204812028	1.31746868	-1.18769657	0.007605038	1.119519031	0.954062181	0.760800664	-0.339270373	-1.425541811	1.412435062	1.576928638	-0.770907772	1.133803447	-0.577549907	-0.186836938	-1.522734541	0.161196776	-0.311191769	-1.032063406	1.823396377	-0.028669363
non	TCGA.05.4398.01	-0.132601513	-1.051820851	1.494209161	-0.887709349	0.072059492	0.592237692	-1.657147658	1.097855211	-0.247267136	0.343587586	0.345204495	-0.506039778	-0.116796665	-0.846148294	-0.571346738	1.800561436	0.648812501	-0.636900613	1.526660889	-1.922974101	-0.549546306	-1.07360941	0.33431249	0.491727793	0.173152159	-1.721939511	0.480601731	0.806875171
non	TCGA.05.4402.01	-1.658188125	-1.052870352	0.338167304	-0.288298856	0.521343693	1.218297059	-0.52021241	0.059572668	1.527677458	0.340967352	-0.221956069	-0.567484101	-0.156669086	1.052589991	-0.080183554	0.308875784	0.047894012	0.071502007	0.691777024	-0.306678791	-0.298803515	-1.615655369	1.498192391	0.813396916	0.348469487	-1.403112447	0.925553967	0.027879987
non	TCGA.05.4403.01	-2	-0.355392399	0.171034943	-0.504321094	0.020059879	1.252683889	-1.918643499	0.500753424	0.402954889	-0.013908957	1.420866848	1.151692382	-0.157657521	-0.165762322	0.410914487	0.346424374	-0.552133504	-0.789581716	1.28145554	-0.985931367	-0.377886123	-0.486122992	0.628759725	0.307575682	0.359567501	-1.036430852	1.578096548	0.510130283
non	TCGA.05.4405.01	-1.529414266	-1.805659958	-0.96381705	-0.842128473	1.250725557	0.362765534	-0.435929007	-0.07334483	1.450277063	-0.2204527	0.15127703	0.404499108	0.298761241	0.308443845	0.437564981	0.19171008	1.100234063	0.312872575	0.585644843	0.54149156	0.114014931	-0.583770891	-0.878863315	0.570257514	2	-0.250578675	-0.515256697	1.398743688
non	TCGA.05.4415.01	1.539494753	0.286426366	-0.349497268	-0.610719731	-0.686375518	-1.000173644	2	-1.013457592	-0.522281798	0.287833005	-1.290337802	-0.540583236	1.121668841	-0.831994545	-1.92331768	-0.463352639	-2	-0.567624267	0.423916927	2	0.825720859	-0.07920341	2	-0.546572748	0.382168745	0.236057962	-0.262260808	-1.237717791
non	TCGA.05.4417.01	-0.534386913	-0.079542376	0.081846013	-1.468595228	-0.523841629	1.887164295	-0.758470453	0.501579006	0.526707952	-0.196500062	-0.716192389	-1.530969574	-0.914252984	0.008681705	0.773766391	0.527395249	0.55410432	-0.229266524	1.350426688	-0.090715027	-0.182853458	1.055868195	0.550641734	0.196716664	1.037934579	-0.137969457	0.578071718	0.281310668
non	TCGA.05.4418.01	-0.167422589	0.457338179	1.366965977	-0.85295986	0.675616946	-1.061674359	-0.435028141	0.225708657	-1.724214771	-0.609070168	-0.38868474	0.723336579	0.702605023	-0.040892057	0.407083695	1.287162335	-0.154818304	0.279300012	0.217582585	0.162034358	0.370298861	-1.337694094	1.517393401	0.194923556	0.357229494	-2	0.960250704	-1.530881664
non	TCGA.05.4422.01	-0.119149147	1.453167923	1.518186264	-0.87877018	0.60011215	0.281707565	-0.129982295	0.635746644	-2	-0.542590863	0.452998334	-0.606109609	-0.813238104	0.610451926	1.14154342	0.688115151	1.273655237	0.269903994	-0.401540191	-1.285273212	1.094649024	-0.324962686	-2	0.430041427	-0.136050739	0.461421166	0.656730327	0.624606208
non	TCGA.05.4424.01	-0.463074401	-0.804326978	0.196300703	-0.615808015	-1.909465637	0.930041053	0.050961305	0.552628132	0.409789106	-0.579983072	-0.062956166	-1.192591334	0.468504469	0.868178181	1.017689179	0.60375607	-0.005002269	-0.519413452	0.734858901	-0.006749676	-1.275671807	0.800305684	-0.564344159	0.779110071	0.494860677	-0.437644114	1.151010138	0.947778665
non	TCGA.05.4425.01	-0.229547532	-0.988457428	0.050676677	-0.533792074	-0.560232995	-0.297090342	-1.154318969	1.622839001	0.911583218	-1.495350097	0.476824365	1.786818673	-0.134829765	-1.083834084	1.389796708	0.844730552	0.794627707	-1.165290163	0.971174682	-0.549534698	-1.448535869	-1.099474067	-0.998470874	0.474756588	0.892480026	0.236176326	-0.882635768	1.640444667
non	TCGA.05.4430.01	-1.489780285	-0.711387366	0.551126933	-0.503373829	0.669577789	0.051404075	-0.907658084	-0.060202389	1.400515862	-0.30987329	-0.267094007	-0.942216991	-0.148698712	-0.496659832	1.377721092	0.649528009	-0.260933617	-0.130891347	1.325365165	-0.876703689	-1.299111399	-0.802807021	0.956006688	0.14371512	1.632660005	-1.899041906	0.954571417	2
non	TCGA.05.4432.01	-0.447090418	0.236490381	1.138019112	-0.177043467	0.271522206	-0.867164039	0.092083588	-0.358824452	0.789494217	-1.053843428	-1.913642522	0.016204948	1.258296783	0.505966569	0.08034556	-0.062666572	0.602030052	-0.766366657	0.791167939	0.50626467	-0.268450848	-1.1526416	-0.27220514	0.621045972	1.613275172	-0.595301755	1.414290032	0.309272377
non	TCGA.05.4434.01	0.053661562	-0.328601649	1.356960974	-0.893441973	0.601482417	0.690885159	-1.079991235	1.032986569	-0.80579833	-1.069840848	0.881631253	-0.664508588	-0.62272109	-0.675780456	1.56103466	1.400265523	0.752203874	-1.261225467	1.414536447	-1.300639813	-0.831578403	-1.641290434	0.104571839	0.748840637	-0.175894758	-0.864590502	-0.060920382	0.242005603
non	TCGA.05.5423.01	-0.895443187	0.538474145	1.33036992	-0.065595144	-0.092173381	-0.399209258	-1.462493535	-0.360213885	0.278943881	-1.47543033	-0.385608546	0.448122677	-1.187524679	0.493295181	0.938105977	0.980879145	0.338153154	-1.438924143	1.220964553	-0.890092547	-0.879913323	0.855047809	1.01353689	0.396213872	0.896013032	-2	-0.34882556	1.600086336
non	TCGA.05.5425.01	0.597643481	0.43083221	1.112969937	-0.953725235	0.208286808	-0.285840179	-1.762153086	0.065630479	0.812116371	-1.292659746	0.004430544	-1.503274698	-0.173845512	-0.857105472	1.885684734	0.994066526	-0.519880899	-1.873478417	1.178324215	-0.365997487	-0.938774321	0.984035707	0.166277127	0.352002795	0.914942178	-2	-0.201718914	1.35164412
non	TCGA.05.5428.01	-0.067747222	0.267076717	1.091196465	0.082619784	0.588178167	-0.92136161	1.080822136	-0.846231603	-1.733676264	-0.090254839	0.742222225	-0.277355756	1.251115869	0.923357993	0.492644273	0.739746478	0.610680894	-2	1.293090925	-0.815098875	-2	-0.74647663	1.198397954	-1.388524989	0.864924976	-1.498469211	-0.732082671	0.574317162
non	TCGA.05.5429.01	-0.216669333	0.90304159	-0.271928143	0.88577858	-0.16748296	0.868954528	-1.42062318	-0.569092212	0.666139225	0.999732628	1.175181477	1.947213579	-0.373653239	-0.156928125	-0.113902615	-1.136175338	-1.147824302	-0.491857556	-0.884734888	0.276049737	0.114521348	0.536745055	-1.101180888	-1.047440176	1.426281844	-0.913598837	0.810687557	-0.910752628
non	TCGA.05.5715.01	-1.92947476	-0.90053342	0.271238658	-0.388471855	-0.825247629	1.920840206	-0.727358273	0.135451222	0.673271137	-0.120059373	1.198778762	1.232943422	0.614717409	0.544795093	0.930925197	0.304886435	-0.370422256	-0.36384885	0.765717091	-0.85461036	-0.630687676	-0.870822089	0.048425842	-0.809658171	0.713844418	-1.318030036	0.349718763	1.865305031
non	TCGA.35.3615.01	-1.880671196	0.006448368	0.513618788	0.311722718	0.713811961	-0.327071348	0.012253257	0.019387963	-0.582654694	-1.781660002	0.735897371	0.261498991	0.475829409	-0.04753755	1.065277837	-0.233943621	0.890712368	0.853355634	-0.046407934	0.455404307	0.021023782	-0.487275706	0.516827007	0.415309157	0.818535256	-1.5014162	0.460041132	0.359769475
non	TCGA.35.4123.01	0.988591018	1.911528999	1.741285754	-0.880767611	-0.530261255	-0.540848409	-1.686982693	0.312984583	-0.455169358	1.135368613	0.880640005	-0.755827906	-2	-1.123352477	-0.089087062	1.408245972	-0.518827679	-2	1.73235041	-1.316967057	-1.766529684	-0.718067429	0.359375006	0.418803157	0.694547079	0.04196451	-0.848362168	-1.091384075
non	TCGA.38.4626.01	-1.586542721	-2	-0.233567156	-2	-1.170054305	1.595416589	-1.382117037	0.716628296	-0.082961446	0.167231971	-0.294536907	-1.117727332	-1.368945895	-0.454694048	2	1.418693689	0.680648463	0.657363358	1.484228366	-0.052586371	-1.238390773	1.412207294	2	0.295160619	1.602691205	-1.26244429	-1.249281664	1.677202378
non	TCGA.38.4627.01	-1.832490812	-1.364316922	0.067485731	-0.931815908	0.326734873	1.056838214	-0.162917382	0.802489341	0.96894442	0.792424167	0.921865742	-1.29131112	-0.412063605	-0.467668488	2	1.059982226	0.620820514	-0.203309261	1.533397244	-1.455899008	-1.464065912	-1.204042212	1.324968677	-1.056507498	0.124794853	0.098103403	-0.441911859	0.348902912
non	TCGA.38.4631.01	0.80271681	0.581234936	1.59853134	-0.072593535	0.152713301	-1.541779078	-0.134559493	-1.034015487	-0.097028639	-0.47676505	0.128458873	2	2	0.058307798	0.292618883	-0.415569988	0.023837417	0.681426078	-0.714096431	-0.505038659	-0.37910705	-0.481013409	0.617996824	-0.788912237	-0.390037223	-0.335584414	0.757419912	-2
non	TCGA.38.4632.01	0.858918449	-0.064362243	0.516535014	-0.021135468	-1.098844404	-0.454883648	-0.82889275	0.406196885	-1.252632886	-0.962026481	0.515193401	-0.577899537	0.563501185	0.975865321	0.548096723	0.546045757	1.121925216	-1.222633001	1.304863408	-0.695418726	-2	-0.6290574	1.013258078	0.062817528	0.256653707	-1.002195415	-0.361167352	0.250392208
non	TCGA.38.6178.01	-0.682253059	-1.147517748	0.01747811	-0.138511244	1.048655284	-0.56265884	0.155424182	0.881038603	1.930199891	-0.781582052	0.517440315	-0.108905489	0.183799681	-0.307407038	-0.671856854	-0.70208611	1.363309824	0.395770445	-0.455271927	-0.447577949	0.033171182	0.310382807	-0.18187701	0.740822628	1.184434841	-0.348962044	0.664772751	0.339334342
